run_id,duration_days,final_vials,waste_vials,total_media_l,failures,violations,daily_metrics
281,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6147743.61587515), 'flask_count': 3, 'avg_confluence': np.float64(0.08196991487833534), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 281}, {'day': 2, 'total_cells': np.float64(11591770.079327486), 'flask_count': 3, 'avg_confluence': np.float64(0.15455693439103313), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 281}, {'day': 3, 'total_cells': np.float64(21545310.94015824), 'flask_count': 3, 'avg_confluence': np.float64(0.28727081253544323), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 281}, {'day': 4, 'total_cells': np.float64(38133783.86939071), 'flask_count': 3, 'avg_confluence': np.float64(0.5084504515918761), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 281}]"
282,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5662238.028694714), 'flask_count': 3, 'avg_confluence': np.float64(0.07549650704926285), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 282}, {'day': 2, 'total_cells': np.float64(10685813.079948911), 'flask_count': 3, 'avg_confluence': np.float64(0.14247750773265216), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 282}, {'day': 3, 'total_cells': np.float64(19923491.294364937), 'flask_count': 3, 'avg_confluence': np.float64(0.26564655059153247), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 282}, {'day': 4, 'total_cells': np.float64(35630076.77199008), 'flask_count': 3, 'avg_confluence': np.float64(0.4750676902932012), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 282}]"
283,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5316430.318076788), 'flask_count': 3, 'avg_confluence': np.float64(0.07088573757435718), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 283}, {'day': 2, 'total_cells': np.float64(10037179.086854583), 'flask_count': 3, 'avg_confluence': np.float64(0.13382905449139446), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 283}, {'day': 3, 'total_cells': np.float64(18740539.99120591), 'flask_count': 3, 'avg_confluence': np.float64(0.24987386654941215), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 283}, {'day': 4, 'total_cells': np.float64(33678757.691126436), 'flask_count': 3, 'avg_confluence': np.float64(0.4490501025483525), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 283}]"
284,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6043316.532243973), 'flask_count': 3, 'avg_confluence': np.float64(0.08057755376325296), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 284}, {'day': 2, 'total_cells': np.float64(11396452.801364731), 'flask_count': 3, 'avg_confluence': np.float64(0.1519527040181964), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 284}, {'day': 3, 'total_cells': np.float64(21192739.351686813), 'flask_count': 3, 'avg_confluence': np.float64(0.28256985802249085), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 284}, {'day': 4, 'total_cells': np.float64(37573488.9380545), 'flask_count': 3, 'avg_confluence': np.float64(0.5009798525073933), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 284}]"
285,4,30,8,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6192397.672423644), 'flask_count': 3, 'avg_confluence': np.float64(0.08256530229898192), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 285}, {'day': 2, 'total_cells': np.float64(11675374.762886493), 'flask_count': 3, 'avg_confluence': np.float64(0.15567166350515324), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 285}, {'day': 3, 'total_cells': np.float64(21696755.20630388), 'flask_count': 3, 'avg_confluence': np.float64(0.28929006941738505), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 285}, {'day': 4, 'total_cells': np.float64(38377007.74304905), 'flask_count': 3, 'avg_confluence': np.float64(0.5116934365739874), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 285}]"
286,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5813629.666580005), 'flask_count': 3, 'avg_confluence': np.float64(0.07751506222106673), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 286}, {'day': 2, 'total_cells': np.float64(10968553.910895206), 'flask_count': 3, 'avg_confluence': np.float64(0.14624738547860272), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 286}, {'day': 3, 'total_cells': np.float64(20431199.75846578), 'flask_count': 3, 'avg_confluence': np.float64(0.27241599677954376), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 286}, {'day': 4, 'total_cells': np.float64(36422309.11441904), 'flask_count': 3, 'avg_confluence': np.float64(0.48563078819225397), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 286}]"
287,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5867345.3351763785), 'flask_count': 3, 'avg_confluence': np.float64(0.07823127113568505), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 287}, {'day': 2, 'total_cells': np.float64(11069246.97719999), 'flask_count': 3, 'avg_confluence': np.float64(0.14758995969599986), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 287}, {'day': 3, 'total_cells': np.float64(20614414.859893072), 'flask_count': 3, 'avg_confluence': np.float64(0.2748588647985743), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 287}, {'day': 4, 'total_cells': np.float64(36721625.12691152), 'flask_count': 3, 'avg_confluence': np.float64(0.4896216683588202), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 287}]"
288,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5572745.265590745), 'flask_count': 3, 'avg_confluence': np.float64(0.0743032702078766), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 288}, {'day': 2, 'total_cells': np.float64(10518299.951466516), 'flask_count': 3, 'avg_confluence': np.float64(0.14024399935288687), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 288}, {'day': 3, 'total_cells': np.float64(19620262.77909389), 'flask_count': 3, 'avg_confluence': np.float64(0.26160350372125185), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 288}, {'day': 4, 'total_cells': np.float64(35143106.315834925), 'flask_count': 3, 'avg_confluence': np.float64(0.46857475087779893), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 288}]"
289,4,30,9,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6379271.20013923), 'flask_count': 3, 'avg_confluence': np.float64(0.08505694933518974), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 289}, {'day': 2, 'total_cells': np.float64(12022439.54966021), 'flask_count': 3, 'avg_confluence': np.float64(0.16029919399546946), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 289}, {'day': 3, 'total_cells': np.float64(22307571.843725264), 'flask_count': 3, 'avg_confluence': np.float64(0.2974342912496702), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 289}, {'day': 4, 'total_cells': np.float64(39263190.68102302), 'flask_count': 3, 'avg_confluence': np.float64(0.523509209080307), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 289}]"
290,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5551961.778030837), 'flask_count': 3, 'avg_confluence': np.float64(0.07402615704041116), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 290}, {'day': 2, 'total_cells': np.float64(10478753.454715962), 'flask_count': 3, 'avg_confluence': np.float64(0.13971671272954617), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 290}, {'day': 3, 'total_cells': np.float64(19544514.255764075), 'flask_count': 3, 'avg_confluence': np.float64(0.26059352341018766), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 290}, {'day': 4, 'total_cells': np.float64(34997942.75631754), 'flask_count': 3, 'avg_confluence': np.float64(0.46663923675090063), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 290}]"
291,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5829471.227353774), 'flask_count': 3, 'avg_confluence': np.float64(0.07772628303138365), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 291}, {'day': 2, 'total_cells': np.float64(10998236.352823539), 'flask_count': 3, 'avg_confluence': np.float64(0.1466431513709805), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 291}, {'day': 3, 'total_cells': np.float64(20485121.862944163), 'flask_count': 3, 'avg_confluence': np.float64(0.2731349581725888), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 291}, {'day': 4, 'total_cells': np.float64(36509927.99931292), 'flask_count': 3, 'avg_confluence': np.float64(0.4867990399908389), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 291}]"
292,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5663370.646681961), 'flask_count': 3, 'avg_confluence': np.float64(0.07551160862242613), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 292}, {'day': 2, 'total_cells': np.float64(10686957.336318744), 'flask_count': 3, 'avg_confluence': np.float64(0.14249276448424994), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 292}, {'day': 3, 'total_cells': np.float64(19919280.882665645), 'flask_count': 3, 'avg_confluence': np.float64(0.26559041176887527), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 292}, {'day': 4, 'total_cells': np.float64(35588355.20951369), 'flask_count': 3, 'avg_confluence': np.float64(0.4745114027935158), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 292}]"
293,4,30,3,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5245312.585373513), 'flask_count': 3, 'avg_confluence': np.float64(0.06993750113831353), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 293}, {'day': 2, 'total_cells': np.float64(9904680.591976754), 'flask_count': 3, 'avg_confluence': np.float64(0.1320624078930234), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 293}, {'day': 3, 'total_cells': np.float64(18504771.633490827), 'flask_count': 3, 'avg_confluence': np.float64(0.24673028844654435), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 293}, {'day': 4, 'total_cells': np.float64(33324557.16733774), 'flask_count': 3, 'avg_confluence': np.float64(0.44432742889783655), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 293}]"
294,4,30,6,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5799066.222711236), 'flask_count': 3, 'avg_confluence': np.float64(0.07732088296948315), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 294}, {'day': 2, 'total_cells': np.float64(10941278.393696267), 'flask_count': 3, 'avg_confluence': np.float64(0.14588371191595026), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 294}, {'day': 3, 'total_cells': np.float64(20381723.42310708), 'flask_count': 3, 'avg_confluence': np.float64(0.2717563123080944), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 294}, {'day': 4, 'total_cells': np.float64(36342230.34881374), 'flask_count': 3, 'avg_confluence': np.float64(0.4845630713175166), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 294}]"
295,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5401512.8897150215), 'flask_count': 3, 'avg_confluence': np.float64(0.07202017186286695), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 295}, {'day': 2, 'total_cells': np.float64(10198235.2093945), 'flask_count': 3, 'avg_confluence': np.float64(0.13597646945859335), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 295}, {'day': 3, 'total_cells': np.float64(19043805.95695096), 'flask_count': 3, 'avg_confluence': np.float64(0.2539174127593461), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 295}, {'day': 4, 'total_cells': np.float64(34234094.94251918), 'flask_count': 3, 'avg_confluence': np.float64(0.4564545992335891), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 295}]"
296,4,30,9,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6414430.138268167), 'flask_count': 3, 'avg_confluence': np.float64(0.08552573517690891), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 296}, {'day': 2, 'total_cells': np.float64(12089326.683637522), 'flask_count': 3, 'avg_confluence': np.float64(0.16119102244850028), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 296}, {'day': 3, 'total_cells': np.float64(22435470.826761827), 'flask_count': 3, 'avg_confluence': np.float64(0.299139611023491), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 296}, {'day': 4, 'total_cells': np.float64(39504485.9653211), 'flask_count': 3, 'avg_confluence': np.float64(0.5267264795376146), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 296}]"
297,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5639548.263186617), 'flask_count': 3, 'avg_confluence': np.float64(0.07519397684248823), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 297}, {'day': 2, 'total_cells': np.float64(10643201.10519351), 'flask_count': 3, 'avg_confluence': np.float64(0.14190934806924682), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 297}, {'day': 3, 'total_cells': np.float64(19845448.315320257), 'flask_count': 3, 'avg_confluence': np.float64(0.26460597753760345), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 297}, {'day': 4, 'total_cells': np.float64(35499708.27833584), 'flask_count': 3, 'avg_confluence': np.float64(0.47332944371114455), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 297}]"
298,4,30,5,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5559065.9785259655), 'flask_count': 3, 'avg_confluence': np.float64(0.07412087971367953), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 298}, {'day': 2, 'total_cells': np.float64(10492964.778576694), 'flask_count': 3, 'avg_confluence': np.float64(0.13990619704768925), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 298}, {'day': 3, 'total_cells': np.float64(19576152.006860472), 'flask_count': 3, 'avg_confluence': np.float64(0.26101536009147297), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 298}, {'day': 4, 'total_cells': np.float64(35082275.40741251), 'flask_count': 3, 'avg_confluence': np.float64(0.46776367209883346), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 298}]"
299,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5414675.436147339), 'flask_count': 3, 'avg_confluence': np.float64(0.07219567248196453), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 299}, {'day': 2, 'total_cells': np.float64(10222656.174226884), 'flask_count': 3, 'avg_confluence': np.float64(0.13630208232302513), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 299}, {'day': 3, 'total_cells': np.float64(19086606.28188482), 'flask_count': 3, 'avg_confluence': np.float64(0.25448808375846427), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 299}, {'day': 4, 'total_cells': np.float64(34294798.70961711), 'flask_count': 3, 'avg_confluence': np.float64(0.4572639827948948), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 299}]"
300,4,30,4,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(5405304.950423884), 'flask_count': 3, 'avg_confluence': np.float64(0.07207073267231845), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 300}, {'day': 2, 'total_cells': np.float64(10205353.255535888), 'flask_count': 3, 'avg_confluence': np.float64(0.1360713767404785), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 300}, {'day': 3, 'total_cells': np.float64(19056820.997966323), 'flask_count': 3, 'avg_confluence': np.float64(0.25409094663955095), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 300}, {'day': 4, 'total_cells': np.float64(34255742.18250775), 'flask_count': 3, 'avg_confluence': np.float64(0.45674322910010345), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 300}]"
301,4,30,7,0.33,[],[],"[{'day': 1, 'total_cells': np.float64(6047508.564675166), 'flask_count': 3, 'avg_confluence': np.float64(0.08063344752900221), 'avg_viability': np.float64(0.98), 'media_consumed': 150.0, 'run_id': 301}, {'day': 2, 'total_cells': np.float64(11404817.923950419), 'flask_count': 3, 'avg_confluence': np.float64(0.1520642389860056), 'avg_viability': np.float64(0.98), 'media_consumed': 195.0, 'run_id': 301}, {'day': 3, 'total_cells': np.float64(21211187.456754915), 'flask_count': 3, 'avg_confluence': np.float64(0.28281583275673217), 'avg_viability': np.float64(0.98), 'media_consumed': 240.0, 'run_id': 301}, {'day': 4, 'total_cells': np.float64(37620902.532894336), 'flask_count': 3, 'avg_confluence': np.float64(0.5016120337719244), 'avg_viability': np.float64(0.98), 'media_consumed': 285.0, 'run_id': 301}]"
